rkdartists	todoclass	birthDate	http://todo.org/
rkdartists	todoclass	deathDate	http://todo.org/
rkdartists	todoclass	education	http://todo.org/
rkdartists	todoclass	endDate	http://todo.org/
rkdartists	todoclass	startDate	http://todo.org/
